"","score","text","polarity"
"1682",0,"RT @baburajvarma: SC hasn't dismissed any litigation by Dr @Swamy39 nor it has dismissed or nullified the MHA notice to @RahulGandhi it  ju…","neutral"
"1683",0,"RT @srinivasiyc: On one hand you have a leader who doesn't even move an inch when his staff faints of a heart attack.

On the other, there…","neutral"
"1684",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1685",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1686",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1687",0,"RT @RahulGandhi: Across India, it’s not just young people who are coming out in large numbers to vote for NYAY; older more experienced vote…","neutral"
"1688",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1689",0,"RT @baburajvarma: SC hasn't dismissed any litigation by Dr @Swamy39 nor it has dismissed or nullified the MHA notice to @RahulGandhi it  ju…","neutral"
"1690",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"1691",-1,"@RahulGandhi Wrong. You all are stressed and nervous hence this tweet otherwise there was no need at all. This time… https://t.co/VhkAcon1zX","negative"
"1692",1,"RT @NPDay: Exclusive: Don’t appreciate this nonsense, says @RahulGandhi of @sampitroda 1984 Sikh riots remark. Gandhi said he will personal…","positive"
"1693",-1,"@htTweets @RahulGandhi @sunetrac Pappu is obsessed with Modi. Show me one election speech where he has not attacked him relentlessly","negative"
"1694",0,"@RahulGandhi Really, Really;
Are you serious x 3;","neutral"
"1695",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1696",-1,"RT @DrGPradhan: .@RahulGandhi Ur Papa Rajiv Gandhi must have taught u many thing (however i doubt bcoz he was a Sr Pappu before social medi…","negative"
"1697",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"1698",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"1699",-1,"@TIME @MamataOfficial @RahulGandhi @PMOIndia @BDUTT @sagarikaghose The author is Pakistani and Pakistani hates Modi… https://t.co/7BtzmkvRSO","negative"
"1700",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"1701",0,"@RahulGandhi @narendramodi do you have willpower to face any media person after Karan Thappar","neutral"
"1702",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Chandigarh. #AbHogaNyay https://t.co/wSVKo33aHo","neutral"
"1703",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1704",0,"RT @sadhavi: To be fair to the Congress, it’s leaders have always expressed regret over #1984 , be it @capt_amarinder or ex PM MMS and @Rah…","neutral"
"1705",0,"@Sanju_Verma_ @RahulGandhi @INCIndia @narendramodi @Actor_Siddharth Sir, acting in politics is bad. Please educate yourself","neutral"
"1706",1,"@RahulGandhi Just recalled your 2014 interview with Mr Arnab Goswami...that is awarded as interview of the decade..… https://t.co/4RlpCIYXQE","positive"
"1707",1,"RT @RenukaJain6: Pappu is famous world wise. 

Congratulations @RahulGandhi 

Cartoon in Washington post 😀😀😀 https://t.co/DDHf1olI6z","positive"
"1708",1,"@RahulGandhi It seems like you are cracking in the pressure that's why you only talk about modi ,modi and modi in e… https://t.co/4oR6qZ6zeq","positive"
"1709",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1710",0,"RT @Erarshad9481: @INCIndia @RahulGandhi @htTweets Next PM RG","neutral"
"1711",1,"The country is definitely in danger when even educated are focusing on past than better future. The old generation… https://t.co/X0Yv6kyRbR","positive"
"1712",1,"RT @Neerajkundan: My best wishes to @AshokTanwar_INC Ji The huge turnout at @RahulGandhi Ji 's rally in Sirsa today is testimony to the fac…","positive"
"1713",0,"@Arya_Speaks_ @Amitkum21979569 @SachinPilot @RahulGandhi @ashokgehlot51 @priyankagandhi @sherryontopp He was a Hind… https://t.co/sXTXEWzbEY","neutral"
"1714",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
"1715",0,"RT @Shehzad_Ind: Hua toh Hua is the real face of ""Nyay"" that @RahulGandhi &amp; his family can offer to us...remember this always","neutral"
"1716",0,"RT @nsui: CP @RahulGandhi ji addressed a huge rally in #Sirsa loksabha for INC Candidate @AshokTanwar_INC ji, where NSUI National President…","neutral"
"1717",0,"@RahulGandhi Rahul ji not only @narendramodi we all have obsession with your family.
The pathetic condition of Indi… https://t.co/wvVfwIwKXG","neutral"
"1718",0,"https://t.co/4uurh8znCt

@INCIndia  @ndtv @RahulGandhi @abpnewstv  @News24  please see what's happening in Amethi","neutral"
"1719",0,"RT @srinivasiyc: On one hand you have a leader who doesn't even move an inch when his staff faints of a heart attack.

On the other, there…","neutral"
"1720",0,"@INCIndia @RahulGandhi @htTweets Modiji is not obsessed with your family. He is showing real face of your family.","neutral"
"1721",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1722",0,"RT @srinivasiyc: On one hand you have a leader who doesn't even move an inch when his staff faints of a heart attack.

On the other, there…","neutral"
"1723",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1724",0,"RT @Supriya23bh: Mr @RahulGandhi: Ex PM Dr Manmohan Singhji has apologised. My mother,Sonia Gandhiji has apologised. We all hv made our pos…","neutral"
"1725",0,"@ikrampatel @AadeshRawal @RahulGandhi @INCIndia @sampitroda It won't effect, everyone understands modi politics.
He… https://t.co/dFCAXFx3gO","neutral"
"1726",0,"RT @RitaG74: Anand Sharma- ""PM Modi has no family to go on vacations""

Who's attacking PM's personal life now @RahulGandhi ?
BTW you also a…","neutral"
"1727",0,"@RahulGandhi Ya sir you said the truth","neutral"
"1728",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1729",0,"@VakilBharati @VictoryForNamo @SarojShrnM @hindustanse @iPuneetSharma @narendramodi @AmitShah @amitmalviya… https://t.co/8BHp4ylvf1","neutral"
"1730",0,"J&amp;K Governor backs PM Modi, says Rajiv Gandhi responsible for Bofors
#jkgovernor #satyapalmalik #rajivgandhi… https://t.co/W5gF2u8zXQ","neutral"
"1731",-1,"RT @royally_fiery: Imagine the ""secularism"" of @RahulGandhi 's @INCIndia that 3 thousand Sikhs being brutally killed, not even sparing male…","negative"
"1732",0,"RT @TonySahajlain: No mainstream media will show this ""Aazadi"" slogans shouted by the Muslims! #MustWatch
#ModiHiAayega
@RahulGandhi
@naren…","neutral"
"1733",0,"RT @DrGPradhan: Island booked for PM

Can @RahulGandhi tell ppl if Navy was his father personal property and the choppers &amp; Ships were his…","neutral"
"1734",0,"RT @nagma_morarji: Bihar has already decided against the opportunist unholy allies ModiJi &amp;NitishJi.They will draw the curtain on their dra…","neutral"
"1735",-1,"RT @surnell: Oye @sampitroda Liar was bluffing all along. Perils of spending too much time with liar @RahulGandhi

The story of India’s tel…","negative"
"1736",0,"@Dilsedesh @RahulGandhi Everyone knows he was quoting imran khan there","neutral"
"1737",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1738",0,"RT @MahilaCongress: Mr Narendra Modi is obsessed with my family. I don’t think about my father, grandmother or great-grandfather as much as…","neutral"
"1739",0,"RT @MahilaCongress: Mr Narendra Modi is obsessed with my family. I don’t think about my father, grandmother or great-grandfather as much as…","neutral"
"1740",0,"@RahulGandhi Lets say @narendramodi did not do anything, he has been in power for just 5 years, today you recall in… https://t.co/sENu59IcPr","neutral"
"1741",1,"RT @MahilaCongress: “I am a pilot. I am used to turbulence. I will tell you when to get scared,” a smiling @RahulGandhi says to @thetribune…","positive"
"1742",-1,"@RahulGandhi Unhealthy obsession.... You killed it by your words. 👍👍","negative"
"1743",0,"#timemagzine
Congratulations 🎊
@abhisar_sharma @RahulGandhi @asadowaisi @ppbajpai @RJDforIndia @AABBihar… https://t.co/vmgZxjokE1","neutral"
"1744",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1745",-2,"RT @jyotiyadaav: Another dalit girl was gang raped in February 2019. Alwar police harassed the victim’s family further more. Horrific accou…","negative"
"1746",0,"@YRDeshmukh Sorry to say this media person @_sabanaqvi seems to be be @INCIndia party spokesperson. She tried to me… https://t.co/M74ZOwWCDh","neutral"
"1747",0,"RT @rssurjewala: ""...Mr Modi has been outmaneuvered, outflanked and cut down, as far as the present and the future are concerned. So where…","neutral"
"1748",0,"@Deepak43559820 @KPadmaRani1 @RahulGandhi Wishful thinking.","neutral"
"1749",0,"RT @INCIndia: LIVE: Congress President @RahulGandhi addresses public meeting in Una, Himachal Pradesh. #AbHogaNyay https://t.co/9GIgv8uByq","neutral"
"1750",-1,"@calamur @seemagoswami @RahulGandhi Idiotic number one @RahulGandhi joker of a different kind @INCIndia scamsters ,… https://t.co/MpNgsbEpWs","negative"
"1751",1,"RT @myanagha: @IamDharmenderN @DRSRIGANGA @vkjaitly @RahulGandhi Why is Sonia silent","positive"
"1752",0,"#KnowHisLegacy Cause hate and abhorring wasn’t a part of his upbringing. @RahulGandhi Take a bow Sir. You won my he… https://t.co/F5rTp4s3LK","neutral"
"1753",-1,"@RahulGandhi When feku brings Rajiv Gandhi's name which is irrelevant to this election. 
You guys bring Yeshoda ben… https://t.co/4E7L0NX0bf","negative"
"1754",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
"1755",-1,"@RahulGandhi Ve u gone mad or what..you really don't know ground scenario... sir pls wake up....you will have to ma… https://t.co/8ujrTEs2oS","negative"
"1756",0,"But you @RahulGandhi had never apologised?...!😊 https://t.co/MGSorkPuXB","neutral"
"1757",0,"RT @HartoshSinghBal: manmohan singh apologised on behalf of the government never the party, sonia gandhi has never apologised, @RahulGandhi…","neutral"
"1758",0,"@farah17khan @ModiLeDubega @ashokgehlot51 @ashokgehlot51 @SachinPilot very Shameful on part of government that you… https://t.co/BwRVvF3qXl","neutral"
"1759",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1760",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1761",0,"RT @devyanidilli: @neelang_dave @RahulGandhi @sampitroda @VictoryForNamo @sagenaradamuni @SureshM46 @Harvansh_Batra @GelviraA @ukshahi @Rom…","neutral"
"1762",0,"@_pallavighosh @RahulGandhi @sampitroda Orgasmic !","neutral"
"1763",0,"RT @Supriya23bh: Mr @RahulGandhi: Ex PM Dr Manmohan Singhji has apologised. My mother,Sonia Gandhiji has apologised. We all hv made our pos…","neutral"
"1764",0,"RT @drshamamohd: 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regret…","neutral"
"1765",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1766",0,"@INCIndia @RahulGandhi @htTweets Next PM RG","neutral"
"1767",0,"@shreyadhoundial @RahulGandhi @SrBachchan Read the article and watch the video about the chain of incident. Not onl… https://t.co/62dzI01WOc","neutral"
"1768",0,"@SainiPolitics @narendramodi Of course- surgical strikes by @INCIndia @RahulGandhi @sampitroda @priyankagandhi","neutral"
"1769",0,"RT RahulGandhi: Here’s a link to my interview with Sunetra Choudhury of the HIndustan Times on Modi Ji’s unhealthy… https://t.co/kpjJXYIFxG","neutral"
"1770",-1,"@SimmiAhuja_ @INCTharoorian @RahulGandhi @narendramodi True.He had an opportunity that he lost easily. Chaiwala &amp; O… https://t.co/krasNR1TA2","negative"
"1771",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1772",-1,"Small correction: He is trying to distract nation from your family, not from issues....If first one is achieved (ho… https://t.co/zEELxKzZfk","negative"
"1773",0,"@khushsundar @RahulGandhi @sampitroda Ok...now back to the core questions.
How many jobs were created?
When does Fa… https://t.co/fKKFJto9En","neutral"
"1774",0,"@SinanAlHarith @masoomvidrohi @ndtv @RahulGandhi Aurengzeb and Babur k khilaf Muslims Ko bolte Suna nahi kabhi .
Wo… https://t.co/9GqYSc4Vau","neutral"
"1775",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1776",0,"RT @calamur: ""I don’t think about my father, grandmother or great-grandfather as much as Mr Modi does. ""
@RahulGandhi 
https://t.co/iTiJ9ol…","neutral"
"1777",0,"RT @rachitseth: Congress President @RahulGandhi’s Facebook post on Sam Pitroda’s comment. Do Read https://t.co/ZXESBDcEvT","neutral"
"1778",-1,"@prakashraaj
Is a like blind person touching elephant trunk and assuming it's elephant 
Wake up and also condemn wh… https://t.co/HB2D2b8QDA","negative"
"1779",-1,"RT @Prof_Hariom: Big big big big breaking 
Punjab CM Captain Amrinder Singh admits that 5 top Congress  leaders carried out massacre of 800…","negative"
"1780",0,"RT @ShefVaidya: So in the last three weeks, @sampitroda, political Guru and mentor of @RahulGandhi has 1) Questioned Balakot air strikes 2)…","neutral"
