"","score","text","polarity"
"1704",0,"RT @narendramodi: Looking forward to addressing rallies in Rohtak (Haryana), Mandi (Himachal Pradesh) and Hoshiarpur (Punjab). Do watch the…","neutral"
"1705",-1,"RT @divyaspandana: It’s a tough one. So many favourites. I think the worst lie by @narendramodi would be Demonetisation. Which one do you t…","negative"
"1706",0,"@ajaishukla @narendramodi How would he know what Family life is...","neutral"
"1707",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"1708",-1,"@RohanDu65696497 @GulPanag @narendramodi @PMOIndia @ChangeOrg_India @jetairways It has failed financially and lende… https://t.co/7lfun1ybcJ","negative"
"1709",1,"@sagarikaghose @narendramodi Just like TIME was true in 2015, TIME is true today too. It's time for us to introspec… https://t.co/XvzuOFaTq8","positive"
"1710",-1,"@RahulGandhi Uncle Sam @sampitroda  need to apologize for the country with his #HuaToHua and even worse #MoveOn… https://t.co/0ZnopY6DRq","negative"
"1711",1,"@tysaa13 @edwinagili @Imamofpeace @narendramodi @TIME @CNN Couldn’t agree more ! Modiji is the best PM India has ha… https://t.co/xJ4X6Db4K2","positive"
"1712",1,"Poetic justice that @Time magazine which named @narendramodi most influential man has now named him divider-in-chie… https://t.co/UL743v7rzR","positive"
"1713",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"1714",0,"RT @narendramodi: Looking forward to addressing rallies in Rohtak (Haryana), Mandi (Himachal Pradesh) and Hoshiarpur (Punjab). Do watch the…","neutral"
"1715",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"1716",2,"RT @Ra_THORe: At a rally organized in support of @GautamGambhir, I urged the voters of East Delhi to give him a clear mandate &amp; allow him t…","positive"
"1717",1,"RT @narendramodi: During the UPA era there were Commonwealth Games. 

In our tenure Kumbh took place in Prayagraj. 

Both were great opport…","positive"
"1718",0,"@narendramodi Please Do Not Blame Congress, Do Introspection","neutral"
"1719",0,"RT @Outlookindia: PM @narendramodi on a Magazine Cover with Controversial Headline
https://t.co/HKPy9JtTun","neutral"
"1720",-2,"RT @narendramodi: Didi,

Instead of getting angry at me please address the angers of:

The poor whose money TMC has looted. 

Youngsters wh…","negative"
"1721",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1722",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1723",0,"RT @thewire_in: Why is PM @narendramodi not citing his demonetisation ‘masterstroke’ as the reason why voters should give him another term…","neutral"
"1724",0,"@AartiTikoo @realDonaldTrump @narendramodi @netanyahu @KremlinRussia_E @RTErdogan @KingSalman @ImranKhanPTI So in t… https://t.co/Xufy0HjtBi","neutral"
"1725",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"1726",0,"RT @tysaa13: @edwinagili @Imamofpeace @narendramodi @TIME @CNN He is, trust me.
both, The Western media and the radical Islamists have incr…","neutral"
"1727",2,"RT @HindustaniTweet: My freinds cute daughter Kimaya wants @narendramodi Govt. back again. It is amazing how PM modi connects with young ki…","positive"
"1728",1,"RT @narendramodi: Rousing response in Rohtak!

Happy to see several farmers and youngsters come to bless us. The people of Haryana are goin…","positive"
"1729",2,"RT @Ra_THORe: At a rally organized in support of @GautamGambhir, I urged the voters of East Delhi to give him a clear mandate &amp; allow him t…","positive"
"1730",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1731",0,"RT @MajorPoonia: Ms Mamta Banerjee saying- I don’t consider Sh @narendramodi as country’s PM  

Mamta Ji,So who is your PM ?
Imran Khan or🤔…","neutral"
"1732",-3,"RT @ShobhaBJP: Look at this shameless #Congress leader #AnandSharma virtually justifying the gross misuse of #INSVirat!!

PM Sri @narendram…","negative"
"1733",0,"RT @advmonikaarora: Report card of @narendramodi
35 crore Bank accounts
12 crore Mudra loans
9 crore toilets
7 crore gas connections
50 cro…","neutral"
"1734",0,"No #Ramadan (or #Ramazan for few) is complete without #RoohAfza and I can feel for Muslims in #India. #Pakistan sho… https://t.co/Z9HsDBnPbk","neutral"
"1735",1,"RT @MyFellowIndians: This cover is dedicated to all those who keep on asking what did @narendramodi achieve on all his foreign trips &amp; how…","positive"
"1736",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1737",0,"@ChokidarCh0rHai @YourGalNeha @richa_2009_j @AudaciousQuest_ @IamAlok_Verma @_pallavighosh @TajinderBagga… https://t.co/CCqaxeSYXM","neutral"
"1738",0,"@shilpamdas @narendramodi They can't pull down the family from Congress apparently because Sonia Gandhi may reveal… https://t.co/24MUk3lNAp","neutral"
"1739",1,"RT @yogi_arwind: It has amazed me all my life how Adi Shankara must have traveled on feet, the length &amp; breadth of erstwhile India few time…","positive"
"1740",0,"@SalemDRM @PiyushGoyalOffc @PiyushGoyal @GMSRailway @manojsinhabjp @RailMinIndia @RailwaySeva @propgt14 @propgt141… https://t.co/dRDCrXolFW","neutral"
"1741",-2,"RT @narendramodi: In Haryana, Congress brought a very poor culture of corruption and favouritism in governance matters. 

The BJP Governmen…","negative"
"1742",0,"@sivaraman_74 @india131979 @derekobrienmp @MamataOfficial @narendramodi @crpfindia @HMOIndia Jihadi Mamata should b… https://t.co/aaMcL454wJ","neutral"
"1743",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1744",2,"RT @ibne_haytham: @Ibne_Sena @narendramodi Indeed!! Majority of the kashmiris support Democracy but can't express openly due to security re…","positive"
"1745",1,"@tehseenp Are u planning change of sides soon. I hv a gut feeling that u hv had enough of being a pidi. How long wi… https://t.co/LMh7coHhFJ","positive"
"1746",2,"RT @Niharika2108: @RavinarIN @TimesNow @republic @PMOIndia Awesome one, and like @narendramodi your article is at the right time, when the…","positive"
"1747",1,"RT @Ibne_Sena: Why it gives burnol to many people if anyone support Prime Minister @narendramodi. 

Why it pinches many people if anyone su…","positive"
"1748",0,"RT @Chaloekbaar: @abhijitmajumder @MyNation Go for it 

We stand By Unconditional

@narendramodi","neutral"
"1749",0,"@SalemDRM @PiyushGoyalOffc @PiyushGoyal @GMSRailway @manojsinhabjp @RailMinIndia @RailwaySeva PNR: 4504705648. Expe… https://t.co/5E1xU5kope","neutral"
"1750",0,"@abhijitmajumder @MyNation Go for it 

We stand By Unconditional

@narendramodi","neutral"
"1751",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1752",1,"RT @narendramodi: This is how Bankura welcomed me...Grateful for the immense love! https://t.co/QpGx2LFkU7","positive"
"1753",-2,"RT @narendramodi: She abuses me daily. 

Her party harasses innocent people and loots them. 

Under pressure from her, her administration d…","negative"
"1754",0,"RT @narendramodi: Campaigned in Azamgarh, Jaunpur and Prayagraj. 

The mood on the ground is overwhelmingly in favour of BJP. People feel o…","neutral"
"1755",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1756",-2,"RT @HarbirSingh_: Again the subcontinent's psychopathically self obsessed whiner-in-chief @AatishTaseer comes out spilling bitter self-sati…","negative"
"1757",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1758",0,"RT @narendramodi: Sharing some glimpses from the rally in Hoshiarpur. The august presence of respected Badal Sahab made the rally even more…","neutral"
"1759",-2,"RT @rohino: Will @narendramodi get upset with Time's portrayal of his cover with a damning headline calling him 'India's Divider in Chief'?…","negative"
"1760",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1761",1,"RT @Shehzad_Ind: Sam Pitroda : My Hindi is not good ! I couldn't translate Bura ! I meant jo hua bura hua!

Gujarat elections2017 all over…","positive"
"1762",0,"@RiaRevealed @BJP4India @narendramodi I can tell 10 reasons why shouldn't vote for BJP 🤭🤭🤭","neutral"
"1763",-2,"Just read the @AatishTaseer's work in @TIME utterly bigoted, bias and prejudice. All in all a trash. Full of hate t… https://t.co/f27YYuJIxD","negative"
"1764",0,"@yogi_arwind @Tej_AnanthKumar @narendramodi The type of cartoons we see of Modi this s nothing...What's the freedom… https://t.co/GKyDVMxz32","neutral"
"1765",1,"@sagarikaghose @narendramodi Written by Pakistani politician Son (Sin)? and endorsed by Lutyens !!?","positive"
"1766",0,"RT @abpnewstv: The latest cover of Time magazine is garnering controversy, as it calls PM Narendra Modi 'India's Divider In Chief'. 

#Nare…","neutral"
"1767",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1768",-1,"@TIME strongly object to the cover page description of @narendramodi he is the prime minister and you should give r… https://t.co/Br3B9vEL9w","negative"
"1769",0,"RT @WIONews: #IndiaElectionWatch | @TIME runs a story on @narendramodi. The cover page reads India's Divider In Chief. Is the global media…","neutral"
"1770",0,"Chaukidaar that means security guard.....
  #NarendraModi  
  #digital_secure_india","neutral"
"1771",0,"@ShefVaidya @bjpsamvad @narendramodi Hmm... time time pe maska zaroori hai...","neutral"
"1772",0,"RT @Shehzad_Ind: Rahul : @narendramodi chor hai
Modi : Rajiv Gandhi Brashtachari no 1

Rahul: Modi misusing sena
Modi: Rajiv Gandhi put nat…","neutral"
"1773",0,"@narendramodi Chowkidar 🤔🤔🤔

#ChawanniChhapChowkidar 😂😂😂

#चवन्नी_छाप_चौकीदार 😜😜😜","neutral"
"1774",0,"RT @kunalkamra88: I feel more ashamed to have a PM like @narendramodi https://t.co/ODzxeKmDOS","neutral"
"1775",0,"RT @VinodYa12843472: #NpsGoBack #ops 
NPS = National Programme for Scarcity...
Why do you call it pension?
@RahulGandhi @ArvindKejriwal @Ma…","neutral"
"1776",0,"Why is @narendramodi targeting @RahulGandhi while keeping other opposition leaders in good humour. Keeping his options open for a coalition.","neutral"
"1777",0,"RT @narendramodi: Being in Himachal Pradesh is a delight. 

My mind goes back to the time I spent in the state working for the BJP Organisa…","neutral"
"1778",-1,"RT @DeeptiSachdeva_: 'More than 2800 Sikhs killed in 1984 and he says #HuaToHua'

'#Congress's true face exposed'

PM @narendramodi hits ou…","negative"
"1779",0,"RT @RiseofBurnol: AAZAADI

I can clearly see the pain &amp; grief of this muslim brothers &amp; sisters

If not in the holy month of #Ramadan when…","neutral"
"1780",1,"@Imamofpeace @narendramodi @TIME was only good in the movie #Backdraft also the only use of a Baldwin. Other than… https://t.co/7jspEnS74c","positive"
"1781",1,"RT @yogi_arwind: It has amazed me all my life how Adi Shankara must have traveled on feet, the length &amp; breadth of erstwhile India few time…","positive"
"1782",0,"@HarbirSingh_ @AatishTaseer @realDonaldTrump @narendramodi Couldn’t have said it better. 🙏","neutral"
"1783",0,"@Hemant65622131 @SmStains007 Nobody is talking abt the writer, once they will know they can understand this. If the… https://t.co/bqeWydEOTH","neutral"
"1784",0,"RT @ShefVaidya: Never understood why they call @narendramodi Divider-In-Chief, when he has managed to unite Mullahs, Missionaries, Marxists…","neutral"
"1785",0,"@narendramodi_in @narendramodi Oh yes sir no one can forget 1984 n thats y Punjab gave 2/3rd Majority to @BJP4India… https://t.co/dNAshDjS6D","neutral"
"1786",0,"RT @PoonamAulakh: @narendramodi @Akali_Dal_ @officeofssbadal @shuvankr @BahamasRedCross @GurpreetSSahota @hcikingston @MEAIndia @navjot sid…","neutral"
"1787",0,"@realDonaldTrump @POTUS Mr. President, time for action against terrorism. It has spread its wings and if you are co… https://t.co/Gxse9uV95Z","neutral"
"1788",1,"RT @Parikramah: 1. The rise of Hindu political leaders on the world stage, like @TulsiGabbard and @narendramodi will expose the global Left…","positive"
"1789",0,"RT @sanghaviharsh: ""बनारसी भैया के बोल""

While passing from the streets of Banaras met Chanchal Bhaiya Ji, Blue lassi Wale, for him PM @nar…","neutral"
"1790",0,"@aasia_ishaque @dr_ranayaseen1 @narendramodi I think this is old news shared @Haqeeqat_TV","neutral"
"1791",0,"RT @ShefVaidya: This has been one long, nerve-wrecking election. I cannot imagine how @narendramodi finds the stamina to address so many ra…","neutral"
"1792",0,"RT @Joydas: Hate King @narendramodi on the cover of Time Magazine. What a dishonour.... for the magazine!!! :-( https://t.co/zNNlvMqYfq","neutral"
"1793",-1,"@GulPanag @narendramodi @PMOIndia @ChangeOrg_India @jetairways I agree. Lot of ppl lost jobs in telecom sector. Pls… https://t.co/7wTjDaGsWw","negative"
"1794",0,"@WIONews @TIME @narendramodi @palkisu This is a sort of NEO ANTI SEMITISM. ""Time"" as always is COLOR BLIND &amp; can ne… https://t.co/wwTxhUQuMA","neutral"
"1795",1,"@SmStains007 A muslim n whose roots belong to pakistan, how can write anything good abt @narendramodi 

#AyegaToModiHi 
#Namoagain2019","positive"
